fips,state,county,urban,urban_index,missing_urban,gisjoin,countya,tracta,blkgrpa,geo_id,tl_geo_id,name_e,median_age,n_65_plus,total_pop,latino,white,black,bachelor_plus,median_income,ssi,snap,married,veteran,owner_occupied,household_size,broadband,employed,rent_as_perc_income,block_group,bg_GEOID,bg_state_fp,bg_county_fp,bg_population,bg_hh_population,bg_land_area,bg_water_area,num_precincts_contributing,G20PRERTRU,G20PREDBID,G20PRELJOR,G20PREGHAW,G20PRECBLA,G20PRESLAR,G20PREOFUE,G20PREOHAM,G20USSDBOO,G20USSRMEH,G20USSGHOF,G20USSOFER,G20USSOBUR,total_votes,turnout,dem_share,median_age,perc_65_plus,perc_latino,perc_white,perc_black,perc_bachelor_plus,perc_ssi,perc_snap,perc_married,perc_veteran,perc_owner_occupied,household_size,perc_broadband,perc_employed,rent_as_perc_income,median_income,perc_vote_dem,perc_voter_turnout
34015,NJ,gloucester,10,3.0,0.0,G34001505018002,15,501800,2,340155018002,340155018002.0,"Block Group 2, Census Tract 5018, Gloucester County, New Jersey",41.1,0.02,1215.0,3.13,94.57,4.12,29.05,118438.0,1.32,0.91,49.22,4.44,35.31,2.91,5.76,60.66,0.2777778,340155018002,340155018002,34,15,1052,1052,3177988,6582,1,395.739996623802,313.499180273918,5.62330368204337,2.10873888076626,0.702912960255421,0.702912960255421,2.10873888076626,0.0,313.499180273918,372.543868935373,11.9495203243422,4.92039072178795,1.40582592051084,720.4857842618067,0.6848724184998162,0.4420218037661053,2,2,1,3,2,2,2,2,2,3,3,3,1,3,2,2,1,3
34015,NJ,gloucester,10,3.0,0.0,G34001505019001,15,501900,1,340155019001,340155019001.0,"Block Group 1, Census Tract 5019, Gloucester County, New Jersey",44.8,0.01,1926.0,2.18,94.6,2.23,35.41,169444.0,1.45,0.83,50.99,3.48,31.41,2.86,5.97,48.7,0.7536232,340155019001,340155019001,34,15,1636,1636,11619836,196929,1,581.0,311.0,8.0,1.0,0.0,0.0,1.0,0.0,310.0,563.0,9.0,2.0,1.0,902.0,0.5513447432762836,0.3486547085201794,2,1,1,3,2,2,2,2,2,2,2,2,1,1,3,3,1,2
34015,NJ,gloucester,10,3.0,0.0,G34001505019002,15,501900,2,340155019002,340155019002.0,"Block Group 2, Census Tract 5019, Gloucester County, New Jersey",41.8,0.01,1372.0,5.61,95.63,10.42,22.38,164167.0,0.0,0.58,43.37,7.8,26.6,3.38,9.11,47.16,0.23076923,340155019002,340155019002,34,15,1592,1592,27786171,225900,2,652.552788290299,350.755429149163,7.84893829752929,1.56978765950586,0.64545519540533,0.0,1.56978765950586,0.64545519540533,349.185641489657,632.791003912128,12.1040226913218,3.13957531901172,1.56978765950586,1015.5876414468138,0.6379319355821694,0.34959888003740686,2,1,1,3,2,2,1.0,2,2,3,2,3,1,1,2,3,1,3
34015,NJ,gloucester,10,3.0,0.0,G34001505019003,15,501900,3,340155019003,340155019003.0,"Block Group 3, Census Tract 5019, Gloucester County, New Jersey",49.2,0.02,990.0,10.51,28.69,42.32,29.39,113594.0,0.3,3.23,38.18,8.28,27.98,3.09,9.49,46.36,0.08571429,340155019003,340155019003,34,15,935,849,10210329,42177,5,248.993671329758,462.398010666583,5.17371639498305,2.45047004733537,1.36407441159751,0.0095296070028406,0.430212340494142,1.36407441159751,459.935614026574,240.738735143913,11.9555519363663,2.88427786633617,0.431410833329693,722.1837592093514,0.7723890472827287,0.6499907468259676,3,2,2,1,3,2,2,3,1,3,2,3,1,1,1,2,2,3
34015,NJ,gloucester,10,3.0,0.0,G34001505020011,15,502001,1,340155020011,340155020011.0,"Block Group 1, Census Tract 5020.01, Gloucester County, New Jersey",39.7,0.0,2107.0,4.51,79.02,1.95,38.54,173160.0,0.85,1.8,53.58,0.28,27.86,3.59,5.08,56.05,0.0,340155020011,340155020011,34,15,2204,2204,6345906,0,2,713.273540966452,638.406817162477,16.3277526349891,2.93881257900838,1.46940628950419,0.693632282141333,0.0,1.46940628950419,602.529575657457,722.089978703477,17.7150171992718,5.79548343279524,4.4903605937341,1374.579368204076,0.6236748494573847,0.47230605469934855,2,1,1,2,2,2,2,2,3,1,2,3,1,2,1,3,1,3
34015,NJ,gloucester,10,3.0,0.0,G34001505020012,15,502001,2,340155020012,340155020012.0,"Block Group 2, Census Tract 5020.01, Gloucester County, New Jersey",33.2,0.0,2031.0,5.96,101.77,0.59,46.13,189844.0,0.84,0.34,55.79,1.33,30.97,3.61,6.45,57.85,0.0,340155020012,340155020012,34,15,2159,2159,4431472,5480,1,673.0,557.0,11.0,2.0,1.0,0.0,10.0,1.0,525.0,683.0,11.0,6.0,3.0,1255.0,0.5812876331635016,0.45284552845528453,1,1,1,3,1,3,2,2,3,1,2,3,1,2,1,3,1,2
34015,NJ,gloucester,10,3.0,0.0,G34001505020013,15,502001,3,340155020013,340155020013.0,"Block Group 3, Census Tract 5020.01, Gloucester County, New Jersey",45.2,0.02,985.0,5.69,86.09,11.68,27.72,60208.0,2.03,7.21,43.55,4.87,20.2,2.66,8.63,44.97,0.33668342,340155020013,340155020013,34,15,728,725,2153452,662,3,181.298823144744,170.838961045125,3.57516455974776,0.776947135541349,0.388473567770675,0.305613862396655,0.0631340929210975,0.451607660691772,161.05036149213,183.566530458447,4.12325819161997,1.90291661394753,0.816398360447194,357.6987250689383,0.49134440256722295,0.4851480548676663,3,2,1,3,3,2,3,3,2,3,1,2,1,1,2,1,1,2
34015,NJ,gloucester,10,3.0,0.0,G34001505020014,15,502001,4,340155020014,340155020014.0,"Block Group 4, Census Tract 5020.01, Gloucester County, New Jersey",44.4,0.0,1391.0,3.02,89.36,3.16,32.14,178393.0,0.0,0.0,55.21,2.95,33.21,3.08,18.12,67.51,0.0,340155020014,340155020014,34,15,1604,1601,4463138,12248,2,340.449451879642,354.477563255579,8.43857786286823,1.87523952508183,0.937619762540914,0.00075385546201193,0.936865907078903,1.87448566961982,333.84691305783,345.138304547808,7.50321966671335,4.68809881270457,1.87523952508183,708.9905577178727,0.4420140634151326,0.510093226389542,2,1,1,3,2,2,1.0,1.0,3,2,3,3,3,3,1,3,1,1
34015,NJ,gloucester,10,3.0,0.0,G34001505020021,15,502002,1,340155020021,340155020021.0,"Block Group 1, Census Tract 5020.02, Gloucester County, New Jersey",57.4,0.06,500.0,8.4,80.2,6.4,42.6,168512.0,5.2,0.0,69.4,6.2,39.4,2.54,21.8,61.0,0.0,340155020021,340155020021,34,15,424,424,2133604,16184,1,237.198637087904,282.697096887374,9.099691959894,1.2132922613192,0.6066461306596,0.0,0.0,0.6066461306596,266.924297490224,240.231867741202,6.6731074372556,3.6398767839576,2.4265845226384,531.4220104578104,1.2533537982495528,0.5437572928821469,3,3,2,2,2,3,3,1.0,3,3,3,2,3,3,1,3,2,3
34015,NJ,gloucester,10,3.0,0.0,G34001505020022,15,502002,2,340155020022,340155020022.0,"Block Group 2, Census Tract 5020.02, Gloucester County, New Jersey",28.3,0.01,716.0,6.7,93.72,0.0,14.53,143125.0,0.0,2.79,40.64,1.82,27.93,3.86,12.71,53.77,0.0,340155020022,340155020022,34,15,548,548,4032799,11524,3,276.864100461068,274.567766494866,7.78700092649243,1.27244410549904,0.608095762306255,0.0,0.0281262904432651,0.63622205274952,259.212207749981,280.502820801191,7.15693189232404,3.14498034715629,2.05915184417984,561.7637560934246,1.0251163432361763,0.4979178443396113,1,1,1,3,1,1,1.0,3,2,2,2,3,2,2,1,3,1,3
34015,NJ,gloucester,10,3.0,0.0,G34001505020023,15,502002,3,340155020023,340155020023.0,"Block Group 3, Census Tract 5020.02, Gloucester County, New Jersey",38.9,0.0,1227.0,5.46,96.41,0.0,52.24,226399.0,0.0,0.0,35.13,4.4,29.58,3.48,7.99,53.95,0.0,340155020023,340155020023,34,15,995,981,3332912,28431,2,479.379707927487,355.592901720765,6.61708870865999,1.85500198816497,0.526041372082543,0.0,0.40145962199994,0.927500994082484,335.713921223033,485.470755264065,9.92563306298998,3.58542222624733,1.85500198816497,845.299702333242,0.8495474395308964,0.42587373239771925,2,1,1,3,1,3,1.0,1.0,1,3,2,3,1,2,1,3,1,3
34015,NJ,gloucester,10,3.0,0.0,G34001505020024,15,502002,4,340155020024,340155020024.0,"Block Group 4, Census Tract 5020.02, Gloucester County, New Jersey",43.6,0.02,1301.0,3.23,69.41,24.52,49.27,150296.0,1.0,0.0,57.57,1.92,36.2,2.62,12.3,44.73,0.0,340155020024,340155020024,34,15,1127,1106,4718823,0,2,487.44419005977,499.706973475128,6.65301400204121,1.40762802528003,0.20450038018422,0.998627264911586,0.0,0.20450038018422,471.036410373013,494.662955930345,9.64889579677597,2.61075567037583,1.81662878564847,996.6194335874991,0.8843118310448084,0.5062111983799149,2,2,1,2,3,3,2,1.0,3,2,3,2,2,1,1,3,1,3
34015,NJ,gloucester,10,3.0,0.0,G34001505020025,15,502002,5,340155020025,340155020025.0,"Block Group 5, Census Tract 5020.02, Gloucester County, New Jersey",37.1,0.02,905.0,13.26,97.79,3.98,35.47,140086.0,1.77,0.0,54.03,6.74,34.25,3.29,9.94,52.04,0.0,340155020025,340155020025,34,15,481,481,3691335,46221,3,269.830435657719,200.395634061864,3.09162832412518,1.01143498500496,0.0279753170109418,0.0013727350884134,0.477055807947333,0.505031124958274,189.279978987671,272.896834135011,4.63881522127619,2.47195046094631,1.01143498500496,475.34056801371815,0.9882340291345492,0.4261687026016421,1,2,2,3,2,2,2,1.0,3,3,3,3,2,2,1,3,1,3
34015,NJ,gloucester,10,3.0,0.0,G34001505020026,15,502002,6,340155020026,340155020026.0,"Block Group 6, Census Tract 5020.02, Gloucester County, New Jersey",-666666700.0,,0.0,inf,,,,,,,,,,-666666700.0,inf,,0.0,340155020026,340155020026,34,15,15,0,1525868,833,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1,,3,,,,,,,,,1,3,,1,,,1
34015,NJ,gloucester,10,3.0,0.0,G34001505020027,15,502002,7,340155020027,340155020027.0,"Block Group 7, Census Tract 5020.02, Gloucester County, New Jersey",38.4,0.01,1683.0,2.67,95.07,0.0,42.36,152143.0,1.01,0.0,53.54,0.83,25.73,3.67,9.09,45.75,0.0,340155020027,340155020027,34,15,2764,2748,12203620,95695,3,793.261112815214,545.316285896823,12.4100810211821,3.64919939510024,1.23124141794066,1.0,1.09335827960946,1.32459969755012,514.406333968661,804.439952418456,22.6151215317731,5.16051565186929,3.64919939510024,1359.2858785234196,0.49178215576100565,0.40738494944074194,2,1,1,3,1,3,2,1.0,3,1,2,3,1,1,1,3,1,2
34015,NJ,gloucester,10,3.0,0.0,G34001505021001,15,502100,1,340155021001,340155021001.0,"Block Group 1, Census Tract 5021, Gloucester County, New Jersey",41.7,0.01,1322.0,3.18,97.58,0.23,33.59,118375.0,0.53,0.83,53.03,4.01,31.47,3.14,6.13,42.28,0.14285715,340155021001,340155021001,34,15,1498,1498,11054663,7686,2,554.432504839655,352.921916477156,4.6911722229704,2.06773888528141,0.0,0.0,0.0,0.806788886205236,332.292555379066,555.693454838731,11.4981110859466,4.23701111009946,1.26094999907617,914.9201213112682,0.6107610956684033,0.3889570692397939,2,1,1,3,1,2,2,2,3,3,2,3,1,1,1,2,1,2
34015,NJ,gloucester,10,3.0,0.0,G34001505021002,15,502100,2,340155021002,340155021002.0,"Block Group 2, Census Tract 5021, Gloucester County, New Jersey",40.9,0.03,854.0,4.92,97.42,1.87,41.1,164375.0,3.75,0.0,56.79,4.45,35.83,2.92,7.61,48.83,0.0,340155021002,340155021002,34,15,885,885,10749996,64363,2,392.738483992398,299.339295720175,5.68191015626088,1.68572859957025,0.686683210397598,0.0,0.0,0.0,282.355524104239,394.424212591969,6.05623118788342,3.30949834629303,1.68572859957025,700.1321016788017,0.7911097194110754,0.4325226217268436,2,3,1,3,2,3,3,1.0,3,3,3,3,1,1,1,3,1,3
34015,NJ,gloucester,10,3.0,0.0,G34001505021003,15,502100,3,340155021003,340155021003.0,"Block Group 3, Census Tract 5021, Gloucester County, New Jersey",49.7,0.03,1099.0,15.92,89.35,2.09,25.02,109063.0,1.09,3.28,45.59,12.47,30.57,3.03,8.37,41.4,0.83870965,340155021003,340155021003,34,15,760,744,19363802,82189,3,305.829011167947,215.73878780267,3.62691762076872,1.24653251514834,0.313316789602403,0.0,0.0,0.193211113794764,203.351920516695,306.8823325693,5.44565772616999,2.45349054360751,1.05332140135357,526.9477770099312,0.6933523381709621,0.41363517500209757,3,3,2,3,2,2,2,3,2,3,2,3,1,1,3,2,1,3
34015,NJ,gloucester,10,3.0,0.0,G34001505022011,15,502201,1,340155022011,340155022011.0,"Block Group 1, Census Tract 5022.01, Gloucester County, New Jersey",33.9,0.0,1903.0,6.67,85.6,12.61,29.37,173852.0,0.0,0.0,46.66,4.36,28.59,3.64,7.36,53.6,0.0,340155022011,340155022011,34,15,2215,2215,1475398,0,1,522.0,671.0,14.0,2.0,0.0,0.0,1.0,0.0,648.0,528.0,13.0,6.0,1.0,1210.0,0.54627539503386,0.5624476110645432,1,1,1,3,3,2,1.0,1.0,2,3,2,3,1,2,1,3,2,2
34015,NJ,gloucester,10,3.0,0.0,G34001505022012,15,502201,2,340155022012,340155022012.0,"Block Group 2, Census Tract 5022.01, Gloucester County, New Jersey",41.0,0.01,1160.0,3.62,70.26,24.83,39.22,185625.0,0.0,0.0,50.17,3.79,33.45,2.9,8.28,59.22,0.0,340155022012,340155022012,34,15,1105,1105,3459334,97786,3,359.933977510794,385.150760518949,7.1434389005277,2.01303990004797,0.0,1.0,0.0130399000479727,0.0,373.124680718853,362.842698210458,10.1434389005277,5.07823940028784,1.02607980009595,755.2542567303666,0.6834880151406032,0.5169220906838307,2,1,1,2,3,2,1.0,1.0,2,2,3,2,1,3,1,3,2,3
34015,NJ,gloucester,10,3.0,0.0,G34001505022021,15,502202,1,340155022021,340155022021.0,"Block Group 1, Census Tract 5022.02, Gloucester County, New Jersey",42.7,0.01,2824.0,4.25,66.25,34.49,31.23,106406.0,2.16,5.17,51.2,10.23,27.44,2.33,6.59,49.11,0.5551331,340155022021,340155022021,34,15,2862,2838,9007881,185348,4,863.960066217108,1106.10712152752,16.9798317320238,2.24495793300594,0.0,0.0,2.24495793300594,0.0,1069.43275253244,872.694940016126,11.9798317320238,8.48991586601188,1.0,1991.5369353426636,0.695854973914278,0.5614565474763392,2,1,1,2,3,2,3,3,2,3,2,1,1,1,3,2,2,3
34015,NJ,gloucester,10,3.0,0.0,G34001505022031,15,502203,1,340155022031,340155022031.0,"Block Group 1, Census Tract 5022.03, Gloucester County, New Jersey",32.8,0.0,3986.0,2.68,88.06,10.39,34.7,158103.0,1.93,4.14,44.46,1.71,22.98,3.7,4.77,50.25,0.2874016,340155022031,340155022031,34,15,4197,4127,13204688,161874,3,832.924128595189,876.908306745948,11.21704071749,2.57467580012488,0.909161431917326,0.909161431917326,1.66551436820755,0.909161431917326,846.487663932181,841.544208734519,12.1262021494073,5.15459507743443,0.911783170509661,1728.0171505227113,0.41172674541880183,0.5128621311777792,1,1,1,3,2,2,3,3,2,2,2,3,1,2,2,3,1,1
34015,NJ,gloucester,10,3.0,0.0,G34001505022041,15,502204,1,340155022041,340155022041.0,"Block Group 1, Census Tract 5022.04, Gloucester County, New Jersey",38.0,0.0,1512.0,6.75,92.72,2.65,37.04,188224.0,0.4,0.0,54.37,4.37,31.55,3.33,5.16,60.45,0.0,340155022041,340155022041,34,15,1614,1614,16740707,292629,6,737.209595572128,580.579276591045,16.3270255356145,2.75738949501862,0.090838568082674,0.451439424973519,1.01855612926014,1.01763165197679,560.956321509309,744.842156138651,12.9162831382331,4.23108295838567,1.38008146343433,1339.4517529680993,0.8298957577249686,0.44057078402704536,2,1,1,3,2,2,2,1.0,3,3,2,3,1,3,1,3,1,3
34015,NJ,gloucester,10,3.0,0.0,G34001505022042,15,502204,2,340155022042,340155022042.0,"Block Group 2, Census Tract 5022.04, Gloucester County, New Jersey",38.8,0.02,846.0,4.96,64.3,15.48,34.16,148750.0,0.0,0.0,53.43,5.32,26.71,3.08,8.98,53.78,0.15625,340155022042,340155022042,34,15,756,699,10689322,94884,2,275.343405179357,185.983908530835,5.40511049863114,1.39790345311142,0.0,0.625744810449833,0.0732069161058795,0.0732069161058795,179.806639389542,278.285625917792,3.93400012941384,2.09685517966714,0.698951726555712,468.9024863045962,0.6202413840007887,0.40314957082222747,2,2,1,2,3,2,1.0,1.0,3,3,2,3,1,2,1,3,1,3
34015,NJ,gloucester,10,3.0,0.0,G34001505023001,15,502300,1,340155023001,340155023001.0,"Block Group 1, Census Tract 5023, Gloucester County, New Jersey",32.4,0.0,783.0,25.67,69.6,22.35,8.94,103917.0,1.15,0.0,30.65,0.0,17.5,4.09,7.79,58.11,0.3478261,340155023001,340155023001,34,15,599,594,483992,39627,4,130.771103592693,173.800309860943,5.50534598109518,0.474906063099151,0.0,0.0,0.474906063099151,0.0,172.569118447741,126.602623289985,3.25431168505906,2.84943637859491,1.23119141320282,311.0265715609294,0.5192430243087303,0.570638944378147,1,1,3,2,3,1,2,1.0,1,1,1,3,1,3,2,2,2,2
34015,NJ,gloucester,10,3.0,0.0,G34001505023002,15,502300,2,340155023002,340155023002.0,"Block Group 2, Census Tract 5023, Gloucester County, New Jersey",36.0,0.01,1695.0,14.51,62.89,15.69,22.83,85625.0,3.07,4.72,37.99,3.19,25.66,2.66,8.02,57.58,0.2936803,340155023002,340155023002,34,15,1984,1984,1409901,52222,3,401.977148904657,561.939052042562,17.3489882491824,1.51620781689619,0.0,0.0031945633114124,1.50981869027336,0.0,558.175237442528,389.265334187003,11.5936334185957,9.06849583157442,3.74145265685362,984.2944102668826,0.49611613420709805,0.5829750049748692,1,1,2,2,3,2,3,3,1,2,2,2,1,2,2,1,2,2
34015,NJ,gloucester,10,3.0,0.0,G34001505024001,15,502400,1,340155024001,340155024001.0,"Block Group 1, Census Tract 5024, Gloucester County, New Jersey",58.4,0.0,36.0,102.78,77.78,0.0,77.78,,0.0,0.0,100.0,11.11,41.67,1.87,66.67,11.11,0.0,340155024001,340155024001,34,15,4,0,2625933,239338,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3,1,3,2,1,3,1.0,1.0,3,3,3,1,3,1,1,,,1
34015,NJ,gloucester,10,3.0,0.0,G34001505024002,15,502400,2,340155024002,340155024002.0,"Block Group 2, Census Tract 5024, Gloucester County, New Jersey",51.2,0.01,2059.0,8.06,83.92,12.63,35.36,99773.0,0.97,3.64,58.04,10.64,43.27,2.23,11.12,61.53,0.61403507,340155024002,340155024002,34,15,2475,2475,3221899,397312,4,483.119101745886,655.127429499743,13.6466042581524,1.39518311477268,0.064310515659669,0.0104597693479098,0.736927634272563,0.064310515659669,651.242513195027,469.997099703446,11.2161399665711,7.8267871548872,1.56605537452262,1154.164327053494,0.4663290210317147,0.5755584677976665,3,1,2,3,3,2,2,3,3,3,3,1,2,3,3,2,2,2
34015,NJ,gloucester,10,3.0,0.0,G34001505024003,15,502400,3,340155024003,340155024003.0,"Block Group 3, Census Tract 5024, Gloucester County, New Jersey",33.4,0.0,2738.0,1.53,93.28,8.14,32.1,141888.0,0.99,1.42,43.64,3.14,30.93,3.43,6.39,56.43,0.0,340155024003,340155024003,34,15,2616,2616,2428511,1077,3,752.868205129903,1099.20645529193,25.8323981182961,1.90689322212576,1.07626788344164,0.0,5.26307236572744,0.0762678834416418,1092.86711504276,732.48568385962,18.3825212702829,12.9074841486631,2.5849827939266,1886.2295598948656,0.7210357644858049,0.5935000779296727,1,1,1,3,2,2,2,2,2,2,2,3,1,2,1,3,2,3
34015,NJ,gloucester,10,3.0,0.0,G34001505024004,15,502400,4,340155024004,340155024004.0,"Block Group 4, Census Tract 5024, Gloucester County, New Jersey",-666666700.0,,0.0,inf,,,,,,,,,,-666666700.0,inf,,0.0,340155024004,340155024004,34,15,0,0,3986784,646624,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1,,3,,,,,,,,,1,3,,1,,,
34015,NJ,gloucester,10,3.0,0.0,G34001505024005,15,502400,5,340155024005,340155024005.0,"Block Group 5, Census Tract 5024, Gloucester County, New Jersey",-666666700.0,,0.0,inf,,,,,,,,,,-666666700.0,inf,,0.0,340155024005,340155024005,34,15,0,0,4100210,290899,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1,,3,,,,,,,,,1,3,,1,,,
34015,NJ,gloucester,10,3.0,0.0,G34001505024006,15,502400,6,340155024006,340155024006.0,"Block Group 6, Census Tract 5024, Gloucester County, New Jersey",27.2,0.01,885.0,4.75,77.4,0.23,6.78,86538.0,7.57,7.57,34.58,1.02,27.57,3.49,12.43,38.08,0.0,340155024006,340155024006,34,15,812,790,40430528,10517232,1,336.893267552286,182.197379390522,8.59421600898689,1.71884320179738,0.859421600898689,0.0,0.0,0.859421600898689,181.337957789623,327.439629942401,9.45363760988558,4.29710800449345,0.859421600898689,531.1225493553898,0.6540918095509726,0.35099337748344367,1,1,1,2,1,1,3,3,1,1,2,3,2,1,1,1,1,3
34017,NJ,hudson,10,3.0,0.0,G34001700001021,17,102,1,340170001021,340170001021.0,"Block Group 1, Census Tract 1.02, Hudson County, New Jersey",45.3,0.02,1081.0,35.15,34.14,3.33,37.47,86557.0,0.93,4.07,52.54,0.37,20.35,2.43,13.14,46.72,0.43421054,340170001021,340170001021,34,17,1422,1411,130492,0,5,170.692182976135,371.541932750744,2.20351753916632,0.529068133143118,1.00591972331348,0.0546904565890314,0.334264841354861,0.334264841354861,356.323179800111,141.858989358607,3.12397684697235,21.75289895091,1.86333297449798,546.6958412618008,0.38445558457229306,0.6852057478026485,3,2,3,1,2,2,2,3,3,1,1,2,2,1,2,1,2,1
34017,NJ,hudson,10,3.0,0.0,G34001700001022,17,102,2,340170001022,340170001022.0,"Block Group 2, Census Tract 1.02, Hudson County, New Jersey",34.3,0.0,2078.0,17.52,28.54,27.38,27.14,72353.0,0.43,4.57,45.81,1.25,11.98,2.78,8.52,55.29,0.46846846,340170001022,340170001022,34,17,1626,1626,112451,0,3,172.934401401701,450.343436548307,2.81728314668621,0.778281699115056,0.0,0.0,0.601663169940946,0.601663169940946,430.820276323101,138.31932090478,2.99390167586032,17.3814353392034,2.21561997674527,628.0767291356912,0.3862710511289614,0.7225404292081187,1,1,2,1,3,2,2,3,2,1,1,2,1,2,3,1,3,1
34017,NJ,hudson,10,3.0,0.0,G34001700002001,17,200,1,340170002001,340170002001.0,"Block Group 1, Census Tract 2, Hudson County, New Jersey",35.8,0.01,1787.0,29.49,27.76,0.0,17.74,36843.0,5.37,4.2,29.55,5.15,7.55,2.14,10.8,41.69,0.512,340170002001,340170002001,34,17,1973,1973,101277,0,2,108.504457023124,305.984274572674,2.55016857343674,2.30558326931253,0.244585304124214,0.244585304124214,0.0,0.0,292.569810679082,86.775866382814,5.10033714687348,16.8728387975603,2.30558326931253,419.8336540467957,0.21278948507186807,0.7382209726055096,1,1,3,1,1,1,3,3,1,3,1,1,2,1,3,1,3,1
34017,NJ,hudson,10,3.0,0.0,G34001700002002,17,200,2,340170002002,340170002002.0,"Block Group 2, Census Tract 2, Hudson County, New Jersey",29.7,0.01,1388.0,52.81,56.2,5.62,19.24,77056.0,1.73,5.76,39.99,1.44,9.37,2.74,14.84,58.5,0.21065375,340170002002,340170002002,34,17,1492,1492,107490,0,3,180.142308640834,468.660160890607,3.18239052553759,2.3047515755669,0.74949497256231,1.12033979343135,0.0640719887041928,0.0640719887041928,449.738770149442,148.907009053041,6.91425472670069,18.6885187788201,2.36882356427109,656.2875903759475,0.4398710391259702,0.7223464504212953,1,1,3,2,2,1,2,3,2,2,1,2,3,3,2,1,3,1
34017,NJ,hudson,10,3.0,0.0,G34001700002003,17,200,3,340170002003,340170002003.0,"Block Group 3, Census Tract 2, Hudson County, New Jersey",54.0,0.04,934.0,26.77,26.87,17.67,36.19,23199.0,1.18,9.42,36.62,0.0,12.31,1.95,16.7,42.51,0.4224599,340170002003,340170002003,34,17,1273,1273,53281,0,2,144.552172904321,381.724191718675,2.57088237365068,1.37723415206457,0.0,0.83782310373055,0.0,0.0,366.517202983506,119.222547118825,5.0269386223833,11.6721103897687,2.27247031825415,531.0623042524418,0.41717384466020563,0.7253302967389148,3,3,3,1,3,2,2,3,1,1,1,1,3,1,2,1,3,1
